part,部份,1.0327773971949366,15,0.4666718
laundry,洗衣,0.9573788807501047,33,0.5417492
day,一天,0.9335119911422182,4,0.56428313
fan,漫,1.0854533366350576,33,0.41089922
switch,搭配,1.103563344972051,664,0.39105162
stay,回到,0.995100302452508,29,0.5049057
package,套,1.0670608937219423,122,0.43070588
week,星期,1.0038850130582604,21,0.49609867
plate,板,1.0844840768278052,51,0.4118994
heart,心,0.9961436955032172,25,0.3142874
easy,容易,0.9763869707768643,28,0.5233385
disappointment,失望,0.9114059512275989,33,0.5846971
seat,座位,1.023913016506848,18,0.475783
train,趟,1.0551497017243716,251,0.4433385
mileage,迄,1.1606747830594788,1357,0.32643798
road,公路,0.9700466194252234,50,0.5295201
paper,印刷,1.0405209854988136,64,0.45867905
greening,植林,1.0699888624588967,118,0.4275616
lesson,瞭解,1.1068159034899592,154,0.38749063
watery,清冽,1.064644015878468,775,0.4332978
design,设计,1.0085586678216683,56,0.4913869
seasoning,熬,0.9786308349880208,506,0.5211728
write,写,1.084981962109069,311,0.41143727
showings,放映,1.0864982882460683,313,0.40977895
airport,机场,1.040112451677254,136,0.4590862
dinner,聚餐,0.9691435996393118,57,0.53038335
test,测试,1.0804010362882486,88,0.41633996
indoor,室外,1.0683275401063475,78,0.42928955
window,窗,0.9527304321647565,43,0.54616106
language,语言,0.9666174223635984,75,0.5327977
excellent,良好,1.027410245915496,130,0.4722234
regulation,促,1.0954201362900982,691,0.4000221
perfect,完美,0.9582542432575406,12,0.54088396
village,村落,1.0622880038760425,154,0.43578374
soil,土壤,0.8789688946787099,13,0.6137317
terrain,地形,0.9471596697704161,41,0.55147177
labyrinth,密室,1.1025313004623845,361,0.3922424
point,角,1.0460876193881898,11,0.45283395
health,健康,0.9456182858348477,61,0.55292577
understanding,了解,0.970675554039112,85,0.52890444
please,竜龙,1.1061066564732127,1001,0.38822407
residence,居所,0.9282379174494031,8,0.5692152
confidence,信心,1.0149924363495637,62,0.48487386
bill,法案,1.0681855623176957,88,0.429475
wheel,扭,1.0665721483148867,468,0.4312559
check,找,1.0427802833515603,245,0.45629126
green,绿,1.0221574147142733,25,0.47759825
sunshine,幸福,1.0944507961364216,99,0.4010869
generation,世代,0.9490248473779286,3,0.5496829
ceramics,陶瓷,0.9239220985604334,65,0.57316846
warranty,保固,1.0424074559117158,144,0.456683
freezing,融化,1.0856287301320273,657,0.41069928
novice,新手,1.1402355969862414,149,0.34991026
casual,閒逛,1.1120539321681826,804,0.38169804
book,一本,0.9744446751315543,64,0.5252362
strip,弄,1.1517697536492697,436,0.33670357
beer,啤酒,0.8944098058854036,39,0.6000122
comfortable,舒服,1.0257015517755665,73,0.47396708
everybody,你,1.0412327719473884,445,0.4579342
body,全身,1.1107550549782894,161,0.38310742
channel,台,1.0767482891837958,291,0.42034262
courtyard,庭院,0.9939769049872044,387,0.50602216
minute,分钟,1.033423584689796,28,0.4660238
articles,模版,1.0528062992718679,360,0.44577518
dad,爸,1.0210984279305702,189,0.47868785
water,水,0.9288247259863697,40,0.5685887
therefore,所以,0.9718752757232949,178,0.5277058
knife,刀,0.9595442162871545,34,0.5396635
oil,石油,0.9698481396444382,56,0.52967435
squirrel,猴,1.0257754549382914,268,0.47388065
running,跑,1.0453471188576153,11,0.4536173
better,更好,0.952609597580924,26,0.54628676
situation,困局,1.0700631467392117,550,0.42751744
conscience,良心,1.018938931662684,370,0.48089764
opposite,相反,1.064240525839919,18,0.43372568
cover,封面,1.0276122467642945,16,0.47201386
station,站,1.006755071220631,35,0.49322107
exterior,外廓,1.1068261206848549,1210,0.38745892
top,榜,1.028058608898444,14,0.47158512
building,建物,1.0257204153181958,348,0.47394842
basket,炒,1.1166967981254718,137,0.37653166
afternoon,晚上,0.8703799266362984,18,0.6212214
head,脖子,1.074616724915094,28,0.42264655
table,排好,1.0553742054543285,23,0.44309822
discover,找出,1.0084475054545226,240,0.49152857
exercise,作息,1.125381636230426,482,0.36673176
platform,平台,0.9901119181989987,6,0.50981915
bathroom,浴室,0.9364715751343744,84,0.56151164
spread,蔓延,0.9975421896337925,9,0.5024216
space,空间,1.0048348159211005,42,0.49520364
apply,附合,1.093162107710977,969,0.40251496
girl,女孩,0.9210042644535756,26,0.5758674
intact,存留,1.0277659714107334,71,0.47185284
influence,受到,1.0353950045350742,143,0.4639714
tomorrow,明天,0.9465596167116304,7,0.5520295
compare,看,1.135462490467222,462,0.35535145
discount,劵,1.118171289408465,706,0.37482855
mild,辛辣,1.067631212724114,298,0.4300582
predecessor,前任,1.0961800565855684,51,0.3992015
fingerprint,指纹,1.0387796626705728,70,0.46044195
ability,能力,0.9307909399642046,17,0.56682926
boys,男生,1.0281830800660292,45,0.4713923
tactics,策略,1.079555074616757,340,0.4173054
brand,品牌,0.8619825878731187,5,0.62848496
mirror,镜,1.040143520614173,46,0.45905057
i,我,1.022991388856654,338,0.47676447
horse,一匹,1.0210998955367712,144,0.47866833
need,需要,0.9765373867725321,151,0.5231708
born,出生,0.9290442398912199,9,0.5684452
operation,北越,1.1825918867781564,1447,0.30074096
intercontinental,霸,1.117312375343618,347,0.3758186
appoint,委任,1.04493394647185,280,0.4540411
answer,回答,0.9593746441344441,66,0.5397952
ring,环,1.0955964596393901,65,0.39979553
distance,距离,1.001696188817059,20,0.49829462
frame,榫,1.0953256581680535,426,0.4001263
sunlight,照射,1.030747542631036,236,0.46879303
majority,三分之二,1.055059452910504,51,0.4434381
architecture,揉合,1.1487293899222002,853,0.34020266
trend,急遽,1.0446755274460835,82,0.45432228
driver,追撞,1.0896712725048405,530,0.40630126
ball,球,0.9893322873215109,32,0.5106043
electricity,能源,1.0940038177873923,555,0.40153563
leisure,休閒,0.9753158069623756,10,0.5243706
one,十,0.9796595717366189,34,0.5201395
together,在一起,1.0627532797291388,28,0.4352637
daily,每日,0.9164274095687237,7,0.58008844
high,低,0.9906831740285776,7,0.5092713
take,替,1.0680118243925922,124,0.4296646
noise,噪音,0.8997081821009004,12,0.59524965
commentary,引言,1.0786227153640369,280,0.4182809
keyboard,键盘,0.9948308477981604,137,0.5051798
season,季,0.948462052019465,23,0.55020183
province,省,0.9945397445531919,19,0.50541914
result,主因,1.1113340813274508,103,0.38247246
simple,简单,1.0290291333341886,192,0.47054377
car,车,1.0240343779878438,404,0.47565058
mailbox,信箱,1.0698026914127623,216,0.42776427
math,初等,1.1374441394456796,346,0.3531432
strength,力量,1.0068817174217846,52,0.49311322
transfer,交回,1.06732377178061,32,0.43037137
doll,玩偶,0.9939331575371246,33,0.5060299
engineering,工程,1.0049923933062244,94,0.49499884
adequate,不足,0.986572006893972,62,0.513348
category,球球pk,1.1165883499534657,225,0.3766326
relative,相近,1.061849130674648,218,0.4362094
lock,锁,1.0523669029610792,36,0.4462646
geography,地理,0.9625089853357149,11,0.5368073
pot,炒,1.028482200701567,36,0.47113955
coal,煤,0.9580170111764994,56,0.54110175
underground,地下,0.9408392748620266,6,0.5574276
once,才,1.0540309895784137,189,0.44452527
ceiling,壁面,1.060539761608282,573,0.43761995
beg,乞,1.1136090670638759,539,0.3799386
classmate,好友,1.027988473954303,160,0.47163612
example,例如,0.9598664766572189,20,0.53932786
share,分享,1.0132569869784642,6,0.4866308
soot,煤灰,1.0296373423253038,273,0.46991616
interest,瞭解,1.085635805388655,107,0.41072583
reputation,名望,1.0601557168047404,204,0.43804607
festival,影展,1.1007601336274655,330,0.394152
cash,支付,1.0622374969694037,272,0.43582648
estate,住宅,1.0830945858073369,330,0.4134505
drink,喝,0.8847224838427701,25,0.6086238
shoot,拍,1.069203962213797,110,0.42840058
eighteen,八十,0.9630289472404232,28,0.5362438
bring,藉此,1.0970591165566466,899,0.39818904
alternative,替代,1.0537913601017788,19,0.44473296
shot,射中,1.0878655768435703,224,0.40826356
south,南部,0.986914489412242,24,0.51305026
formulate,提出,1.054923045242607,498,0.44358072
beside,旁,1.051106816759704,48,0.44758883
character,角色,0.9313812653370647,30,0.56626207
sports,体育,1.0596685338115355,90,0.4385206
concern,知悉,1.062628659578278,418,0.435368
handsome,英俊,1.0127213554821142,225,0.48720005
marble,大理石,1.0556073474794905,687,0.4428903
weekend,逢,1.0483252778512975,104,0.4504911
deposit,存摺,1.0432099471051595,111,0.45583662
refrigerator,冰箱,0.9759666534781222,77,0.5237319
field,打,1.0987841736125465,42,0.39633211
load,量,1.0455566482525795,158,0.45338845
cook,烤,1.087396203666075,598,0.40877497
deliver,提供,1.102277426259298,308,0.39245805
mountain,山,0.9416854580465491,26,0.55661905
work,工作,0.9463516950701147,3,0.55219465
function,功能,1.1059879471892826,1226,0.38835967
collection,收藏,0.9382572671665371,12,0.55983496
adult,成人,1.0211565516813097,20,0.47862154
drive,跑,1.0854277312809553,83,0.41090226
teacher,住校,1.0979572433402969,448,0.39725593
material,材料,0.979276870497934,6,0.5205343
ya,哇,1.0760625667641428,99,0.42103487
outside,以外,1.0348333408791648,9,0.46453503
socks,竜龙,1.1183490916872736,985,0.37463143
sofa,椅子,1.0432546111646692,95,0.45583266
comprehensive,完善,1.0716221181721504,50,0.42584908
indicate,表明,1.0821484647374136,271,0.41446632
know,知道,0.9890461716123579,416,0.51093286
random,随机,1.0997062866511171,509,0.39533785
